Retailer,Product Name,Date and time,Indirect Sales
Drizly,DRIZLYFIVE,5/12/18,
Drizly,DRIZLYFIVE,4/17/18,
Drizly,DRIZLYFIVE,4/11/18,
Drizly,DRIZLYFIVE,4/5/18,
Drizly,DRIZLYFIVE,4/4/18,
Drizly,DRIZLYFIVE,3/20/18,
Drizly,DRIZLYFIVE,3/16/18,
Drizly,DRIZLYFIVE,3/14/18,
Drizly,DRIZLYFIVE,3/6/18,
Drizly,DRIZLYFIVE,2/9/18,
Drizly,DRIZLYFIVE,2/6/18,
Drizly,DRIZLYFIVE,2/2/18,
Drizly,DRIZLYFIVE,1/31/18,
Drizly,DRIZLYFIVE,1/29/18,
Drizly,DRIZLYFIVE,1/27/18,
Drizly,DRIZLYFIVE,1/26/18,
Drizly,DRIZLYFIVE,1/22/18,
Drizly,DRIZLYFIVE,1/18/18,
Drizly,DRIZLYFIVE,5/26/18,
Drizly,DRIZLYFIVE,4/10/18,
Drizly,DRIZLYFIVE,3/8/18,
Drizly,DRIZLYFIVE,4/16/18,
Drizly,DRIZLYFIVE,4/15/18,
Drizly,DRIZLYFIVE,2/5/18,
Drizly,DRIZLYFIVE,2/1/18,
Food52 - Deactivated,Shop Home Goods at Food52,11/19/17,
Food52 - Deactivated,Shop Home Goods at Food52,11/18/17,
goop - DEACTIVATED,General 125x125,12/14/17,
goop - DEACTIVATED,Home 300x250,5/23/18,
goop - DEACTIVATED,Home 300x250,5/12/18,
goop - DEACTIVATED,Home 300x250,4/10/18,
goop - DEACTIVATED,Home 300x250,4/8/18,
goop - DEACTIVATED,Home 300x250,3/27/18,
goop - DEACTIVATED,Home 300x250,3/21/18,
goop - DEACTIVATED,Home 300x250,3/19/18,
goop - DEACTIVATED,General 125x125,1/18/18,
goop - DEACTIVATED,General 125x125,4/11/18,
goop - DEACTIVATED,General 125x125,3/5/18,
goop - DEACTIVATED,General 125x125,2/26/18,
goop - DEACTIVATED,General 125x125,2/17/18,
goop - DEACTIVATED,General 125x125,2/10/18,
goop - DEACTIVATED,General 125x125,2/6/18,
goop - DEACTIVATED,General 125x125,1/17/18,
goop - DEACTIVATED,General 125x125,1/16/18,
goop - DEACTIVATED,General 125x125,1/15/18,
goop - DEACTIVATED,General 125x125,1/10/18,
goop - DEACTIVATED,General 125x125,5/26/18,
goop - DEACTIVATED,Home 300x250,2/16/18,
goop - DEACTIVATED,General 125x125,2/9/18,
goop - DEACTIVATED,General 125x125,1/28/18,
goop - DEACTIVATED,General 125x125,12/11/17,
goop - DEACTIVATED,General 125x125,3/14/18,
goop - DEACTIVATED,General 125x125,2/7/18,
goop - DEACTIVATED,General 125x125,2/5/18,
goop - DEACTIVATED,General 125x125,4/17/18,
goop - DEACTIVATED,General 125x125,12/13/17,
goop - DEACTIVATED,General 125x125,2/4/18,
goop - DEACTIVATED,General 125x125,2/3/18,
goop - DEACTIVATED,General 125x125,2/2/18,
goop - DEACTIVATED,General 125x125,1/6/18,
Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,1/18/18,
Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,12/19/17,
Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,5/26/18,
Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,3/14/18,
Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,2/9/18,
Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,1/16/18,
Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,4/16/18,
John Varvatos,Deep Linking,5/26/18,
John Varvatos,Deep Linking,4/17/18,
John Varvatos,Deep Linking,3/18/18,
John Varvatos,Deep Linking,3/14/18,
John Varvatos,Deep Linking,2/9/18,
John Varvatos,Deep Linking,1/16/18,
John Varvatos,Deep Linking,5/18/16,
John Varvatos,Shop John Varvatos Footwear,5/17/16,
John Varvatos,Find the perfect gift for his rock n roll spirit! Shop Gifts at John Varvatos!,5/17/16,
John Varvatos,"Shop Accessories at John Varvatos! Get beanies, scarfs, belts & more. Click here!",5/17/16,
John Varvatos,"The Star USA Collection Features Edgy, Sleek & Innovated Iconic Styles For The Rebellious Man. Long Live Rock.",5/17/16,
John Varvatos,Shop men's leather jackets at John Varvatos today!,5/17/16,
John Varvatos,The new essential denim jacket has arrived - shop the top selling Denim Zip Jacket at John Varvatos. Click here!,5/17/16,
John Varvatos,Deep Linking,5/17/16,
Kate Spade,kate spade new york,12/17/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/25/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/23/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/22/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/22/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/21/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/18/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/18/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/17/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/16/17,
Kate Spade,shop kate spade gifts online + free shipping now!,12/16/17,
Kate Spade,shop kate spade gifts online + free shipping now!,12/15/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/14/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/11/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/8/17,
Kate Spade,shop kate spade gifts online + free shipping now!,12/8/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/5/17,
Kate Spade,shop kate spade gifts online + free shipping now!,12/5/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/1/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/29/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/27/17,
Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,11/27/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,11/26/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/26/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/25/17,
Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,11/24/17,
Kate Spade,shop kate spade gifts online + free shipping now!,11/20/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,11/19/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/19/17,
Kate Spade,shop kate spade gifts online + free shipping now!,11/18/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/17/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/16/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/14/17,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,6/8/18,
Kate Spade,shop kate spade gifts online + free shipping now!,6/8/18,
Kate Spade,"Kate Spade Shoes: Shop Heels, Flats, Sneakers, Sandles And Wedges Online Plus Free Shipping Now!",5/26/18,
Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,5/26/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,5/17/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,5/13/18,
Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,5/12/18,
Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,5/12/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,5/11/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,5/11/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",5/11/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,5/2/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,5/1/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/30/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,4/30/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/28/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/15/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/13/18,
Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,4/12/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,4/11/18,
Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,4/11/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/10/18,
Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,4/10/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,4/8/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,4/6/18,
Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,4/6/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/5/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,3/27/18,
Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,3/24/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,3/18/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",3/18/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/17/18,
Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,3/17/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,3/16/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/12/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/11/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",3/8/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/6/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/5/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/2/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/20/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,2/15/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,2/13/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",2/5/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,2/2/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/31/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/31/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/27/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/23/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/22/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/21/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/21/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",1/17/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/10/18,
Kate Spade,shop kate spade gifts online + free shipping now!,12/22/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",12/15/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/7/17,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",11/30/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,11/23/17,
Kate Spade,shop kate spade gifts online + free shipping now!,11/15/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,11/12/17,
Kate Spade,shop kate spade gifts online + free shipping now!,6/12/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",5/26/18,
Kate Spade,shop kate spade gifts online + free shipping now!,5/14/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/30/18,
Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,4/16/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",4/10/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/8/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/6/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,3/28/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/27/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,3/18/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,3/12/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,3/10/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,3/4/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/28/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/27/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/24/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",2/9/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,1/31/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,1/25/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/18/18,
Kate Spade,shop kate spade gifts online + free shipping now!,12/21/17,
Kate Spade,shop kate spade gifts online + free shipping now!,12/19/17,
Kate Spade,shop kate spade gifts online + free shipping now!,12/18/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/6/17,
Kate Spade,shop kate spade gifts online + free shipping now!,11/27/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,5/12/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,5/12/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/20/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/20/18,
Kate Spade,"Kate Spade Shoes: Shop Heels, Flats, Sneakers, Sandles And Wedges Online Plus Free Shipping Now!",4/17/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/11/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/5/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",3/14/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,3/8/18,
Kate Spade,shop kate spade gifts online + free shipping now!,2/2/18,
Kate Spade,shop kate spade gifts online + free shipping now!,2/1/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/29/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/29/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/27/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,1/26/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",1/18/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/17/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",1/16/18,
Kate Spade,shop kate spade gifts online + free shipping now!,12/17/17,
Kate Spade,shop kate spade gifts online + free shipping now!,11/26/17,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/12/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,4/10/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/10/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/18/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/5/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,2/5/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,1/29/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/11/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/10/18,
Kate Spade,shop kate spade gifts online + free shipping now!,11/19/17,
Kate Spade,shop kate spade gifts online + free shipping now!,4/11/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,3/27/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/2/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,1/27/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/17/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",1/10/18,
Kate Spade,shop kate spade gifts online + free shipping now!,12/23/17,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/1/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/11/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,12/1/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,11/30/17,
Kate Spade,shop kate spade gifts online + free shipping now!,11/23/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,11/14/17,
Kate Spade,shop kate spade gifts online + free shipping now!,11/12/17,
Kate Spade,shop kate spade gifts online + free shipping now!,3/8/18,
Kate Spade,shop kate spade gifts online + free shipping now!,12/6/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,4/16/18,
Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",4/16/18,
Kate Spade,shop kate spade gifts online + free shipping now!,2/5/18,
Kate Spade,shop kate spade gifts online + free shipping now!,5/12/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,4/17/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,5/26/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,1/16/18,
Kate Spade,shop kate spade gifts online + free shipping now!,12/3/17,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,3/14/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,2/12/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,1/21/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/17/18,
Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,2/9/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/18/18,
Kate Spade,shop kate spade gifts online + free shipping now!,11/30/17,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,5/26/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,2/9/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,3/14/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,1/22/18,
Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,4/16/18,
Kate Spade,shop kate spade gifts online + free shipping now!,11/14/17,
Kate Spade,shop kate spade gifts online + free shipping now!,4/17/18,
Kate Spade,shop kate spade gifts online + free shipping now!,5/26/18,
Kate Spade,shop kate spade gifts online + free shipping now!,3/14/18,
Kate Spade,shop kate spade gifts online + free shipping now!,1/16/18,
Kate Spade,shop kate spade gifts online + free shipping now!,2/9/18,
Kate Spade,shop kate spade gifts online + free shipping now!,4/16/18,
Kate Spade,shop kate spade gifts online + free shipping now!,12/1/17,
Kate Spade,shop kate spade gifts online + free shipping now!,12/20/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/22/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/22/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/20/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/18/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/17/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/10/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/6/17,
Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,11/27/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",11/26/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",11/26/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",11/25/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",11/16/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",5/26/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",5/13/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",5/12/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",5/12/18,
Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,5/12/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",4/20/18,
Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,4/12/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",4/11/18,
Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,4/6/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",4/5/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",4/5/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",3/14/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",2/9/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",1/17/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",11/27/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",11/27/17,
Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,11/24/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",4/11/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",2/6/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",1/13/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/19/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",4/17/18,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",12/23/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",11/20/17,
Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",1/10/18,
Laura Mercier,"Free Ground Shipping & Free Returns, plus 2 deluxe samples with every $50 purchase.",11/27/17,
Laura Mercier,"Free Ground Shipping & Free Returns, plus 2 deluxe samples with every $50 purchase.",5/12/18,
Laura Mercier,"Free Ground Shipping & Free Returns, plus 2 deluxe samples with every $50 purchase.",4/11/18,
Leefco.com,Deep Linking,7/1/16,
Leefco.com,Deep Linking,6/5/16,
Leefco.com,Deep Linking,5/31/16,
Leefco.com,Deep Linking,6/6/16,
Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",11/27/17,
Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",11/18/17,
Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",5/12/18,
Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",4/12/18,
Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",4/6/18,
Lord & Taylor,LT vets day_250x250,6/7/16,
Lord & Taylor,LT vets day_250x250,5/29/16,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,12/7/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,11/22/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,11/21/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,11/18/17,
Macys.com,Black Friday Special! Clinique A Little Happiness Set. Shop now at Macys.com! Valid 11/22 through 11/25,11/18/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,11/15/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,5/26/18,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,5/12/18,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,4/15/18,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,4/11/18,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,4/5/18,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,3/14/18,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,1/16/18,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,12/18/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,12/10/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,11/27/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,11/26/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,12/19/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,12/16/17,
Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,11/20/17,
Minted,n/a,12/5/17 21:34,
Minted,n/a,5/7/18 9:23,
NOMAD Goods,Rugged Leather Case for iPhone X,11/27/17,
NOMAD Goods,Rugged Leather Case for iPhone X,5/26/18,
NOMAD Goods,Rugged Leather Case for iPhone X,4/17/18,
NOMAD Goods,Rugged Leather Case for iPhone X,3/14/18,
NOMAD Goods,Rugged Leather Case for iPhone X,2/9/18,
